Created at,Closed at,State
2023-02-22 07:45:30+00:00,2023-02-22 07:58:17+00:00,closed
2023-02-22 07:29:57+00:00,2023-02-23 13:21:03+00:00,closed
2023-02-22 00:17:40+00:00,2023-02-25 20:43:36+00:00,closed
2023-02-21 05:09:40+00:00,2023-03-28 17:08:59+00:00,closed
2023-02-21 02:51:26+00:00,2023-03-02 00:24:12+00:00,closed
2023-02-21 02:20:31+00:00,2023-03-09 07:58:24+00:00,closed
2023-02-18 22:45:14+00:00,2023-03-06 19:39:50+00:00,closed
2023-02-18 16:24:35+00:00,2023-02-25 19:20:29+00:00,closed
2023-02-17 14:12:08+00:00,2023-06-09 15:31:34+00:00,closed
2023-02-17 03:42:30+00:00,2023-02-25 22:24:01+00:00,closed
2023-02-16 19:11:03+00:00,,open
2023-02-16 15:34:21+00:00,2023-03-17 11:52:03+00:00,closed
2023-02-16 10:11:29+00:00,,open
2023-02-16 07:18:48+00:00,2023-02-16 15:14:59+00:00,closed
2023-02-16 06:57:03+00:00,2023-02-27 12:55:47+00:00,closed
2023-02-16 03:06:32+00:00,2023-02-17 08:39:17+00:00,closed
2023-02-16 03:04:48+00:00,2023-02-16 15:16:11+00:00,closed
2023-02-16 03:04:28+00:00,2023-02-17 07:04:07+00:00,closed
2023-02-16 03:04:25+00:00,2023-04-14 03:02:21+00:00,closed
2023-02-15 22:41:14+00:00,2023-02-17 14:37:01+00:00,closed
2023-02-15 20:21:53+00:00,2023-02-15 22:39:26+00:00,closed
2023-02-15 14:34:27+00:00,2023-02-15 20:20:35+00:00,closed
2023-02-15 14:02:28+00:00,2023-02-26 08:26:48+00:00,closed
2023-02-15 04:33:24+00:00,2023-02-15 12:16:35+00:00,closed
2023-02-15 04:10:41+00:00,2023-02-15 10:43:49+00:00,closed
2023-02-15 04:06:32+00:00,2023-02-15 22:40:02+00:00,closed
2023-02-14 19:57:18+00:00,2023-02-15 03:37:12+00:00,closed
2023-02-14 18:48:31+00:00,2023-03-08 21:50:03+00:00,closed
2023-02-14 16:09:44+00:00,2023-02-15 16:20:22+00:00,closed
2023-02-14 16:08:34+00:00,2023-02-14 17:39:21+00:00,closed
2023-02-14 16:04:12+00:00,2023-02-14 18:45:09+00:00,closed
2023-02-14 09:48:18+00:00,2023-02-14 12:51:27+00:00,closed
2023-02-14 03:03:47+00:00,2023-03-07 16:22:49+00:00,closed
2023-02-14 03:03:41+00:00,2023-03-07 16:22:28+00:00,closed
2023-02-14 03:03:27+00:00,2023-03-07 16:22:38+00:00,closed
2023-02-14 01:32:58+00:00,2023-02-14 19:03:33+00:00,closed
2023-02-13 20:44:58+00:00,2023-02-13 22:16:38+00:00,closed
2023-02-13 18:35:53+00:00,2023-02-15 14:41:32+00:00,closed
2023-02-13 15:20:46+00:00,2023-02-13 22:33:04+00:00,closed
2023-02-13 14:34:17+00:00,2023-02-13 15:43:43+00:00,closed
2023-02-13 09:05:05+00:00,2023-02-13 14:15:05+00:00,closed
2023-02-13 07:43:38+00:00,2023-02-13 12:53:53+00:00,closed
2023-02-12 18:43:05+00:00,2023-08-09 07:47:59+00:00,closed
2023-02-11 21:24:45+00:00,2023-02-13 07:44:14+00:00,closed
2023-02-10 20:45:37+00:00,2023-02-12 05:14:07+00:00,closed
2023-02-10 18:20:00+00:00,2023-02-11 21:41:19+00:00,closed
2023-02-10 16:26:52+00:00,2023-02-11 20:25:22+00:00,closed
2023-02-10 08:41:59+00:00,2023-02-13 04:36:43+00:00,closed
2023-02-10 03:55:36+00:00,2023-02-13 01:00:27+00:00,closed
2023-02-10 03:02:19+00:00,2023-03-27 03:09:19+00:00,closed
2023-02-10 03:02:16+00:00,2023-02-10 06:09:29+00:00,closed
2023-02-10 03:02:05+00:00,2023-02-10 06:09:56+00:00,closed
2023-02-10 03:02:03+00:00,2023-02-10 06:09:42+00:00,closed
2023-02-10 03:01:56+00:00,2023-02-10 06:10:06+00:00,closed
2023-02-10 03:01:53+00:00,2023-02-10 06:10:21+00:00,closed
2023-02-09 22:30:39+00:00,2023-02-13 01:00:26+00:00,closed
2023-02-09 16:59:58+00:00,2023-02-15 20:20:36+00:00,closed
2023-02-09 16:14:27+00:00,2023-02-09 17:05:35+00:00,closed
2023-02-09 12:47:43+00:00,2023-02-13 18:16:43+00:00,closed
2023-02-09 12:43:59+00:00,2023-02-11 20:26:42+00:00,closed
2023-02-09 08:43:37+00:00,2023-02-09 12:16:40+00:00,closed
2023-02-09 08:39:19+00:00,2023-02-09 10:31:49+00:00,closed
2023-02-09 08:00:50+00:00,2023-02-09 10:30:22+00:00,closed
2023-02-09 03:53:25+00:00,2023-02-09 10:20:12+00:00,closed
2023-02-09 03:39:51+00:00,2023-02-13 18:16:45+00:00,closed
2023-02-08 23:20:19+00:00,2023-02-09 03:31:23+00:00,closed
2023-02-08 18:14:39+00:00,2023-09-04 08:14:41+00:00,closed
2023-02-07 22:42:13+00:00,2023-09-04 08:15:13+00:00,closed
2023-02-07 20:49:11+00:00,2023-02-10 12:32:36+00:00,closed
2023-02-07 10:26:19+00:00,2023-02-13 11:07:42+00:00,closed
2023-02-07 10:16:52+00:00,2023-02-09 12:18:08+00:00,closed
2023-02-07 07:03:56+00:00,2023-08-09 09:35:51+00:00,closed
2023-02-06 20:45:16+00:00,2023-02-07 09:17:59+00:00,closed
2023-02-06 18:23:04+00:00,2023-02-07 21:45:36+00:00,closed
2023-02-06 18:01:46+00:00,2023-02-07 07:52:19+00:00,closed
2023-02-04 15:34:35+00:00,2023-02-25 22:23:02+00:00,closed
2023-02-03 10:00:34+00:00,2023-02-06 15:15:16+00:00,closed
2023-02-03 01:27:31+00:00,,open
2023-02-02 11:14:49+00:00,2023-02-06 20:40:19+00:00,closed
2023-02-02 07:09:25+00:00,2023-02-04 06:32:49+00:00,closed
2023-02-01 20:14:17+00:00,2023-02-15 18:30:18+00:00,closed
2023-02-01 13:50:31+00:00,2023-02-03 19:02:01+00:00,closed
2023-02-01 09:45:37+00:00,2023-02-06 17:53:34+00:00,closed
2023-02-01 09:30:16+00:00,2023-02-06 19:11:53+00:00,closed
2023-02-01 06:49:43+00:00,2023-09-18 20:13:17+00:00,closed
2023-02-01 03:59:54+00:00,2023-02-07 21:40:36+00:00,closed
2023-01-31 20:48:17+00:00,2023-02-06 20:40:20+00:00,closed
2023-01-31 19:48:21+00:00,2023-02-09 20:26:23+00:00,closed
2023-01-31 18:39:47+00:00,2023-02-05 06:26:24+00:00,closed
2023-01-30 22:44:07+00:00,2023-01-31 07:00:30+00:00,closed
2023-01-30 10:19:26+00:00,,open
2023-01-30 08:57:03+00:00,2023-02-06 16:40:11+00:00,closed
2023-01-30 07:05:30+00:00,2023-02-07 22:15:26+00:00,closed
2023-01-30 05:40:49+00:00,2023-03-01 17:22:26+00:00,closed
2023-01-30 05:06:33+00:00,2023-01-30 10:47:22+00:00,closed
2023-01-29 18:52:51+00:00,2023-02-15 16:20:20+00:00,closed
2023-01-29 16:28:33+00:00,2023-02-06 08:58:15+00:00,closed
2023-01-29 08:23:45+00:00,2023-01-30 07:25:31+00:00,closed
2023-01-28 18:17:29+00:00,2023-01-29 04:43:10+00:00,closed
2023-01-28 18:14:08+00:00,2023-01-30 07:25:33+00:00,closed
2023-01-27 18:28:14+00:00,2023-02-06 15:15:18+00:00,closed
2023-01-27 08:29:06+00:00,2023-01-27 15:35:41+00:00,closed
2023-01-26 15:46:10+00:00,2023-01-26 16:43:53+00:00,closed
2023-01-26 13:06:53+00:00,,open
2023-01-26 08:03:00+00:00,2023-01-26 08:03:51+00:00,closed
2023-01-26 07:44:34+00:00,2023-01-26 07:46:20+00:00,closed
2023-01-26 02:09:31+00:00,2023-01-26 02:56:22+00:00,closed
2023-01-26 02:09:15+00:00,2023-01-26 02:55:10+00:00,closed
2023-01-26 02:09:07+00:00,2023-01-26 02:56:02+00:00,closed
2023-01-26 02:09:07+00:00,2023-01-26 02:53:52+00:00,closed
2023-01-26 02:08:50+00:00,2023-04-12 03:03:51+00:00,closed
2023-01-26 02:08:50+00:00,2023-01-26 02:54:10+00:00,closed
2023-01-26 02:08:50+00:00,2023-01-26 03:01:04+00:00,closed
2023-01-26 02:08:46+00:00,2023-01-26 02:52:00+00:00,closed
2023-01-26 02:08:43+00:00,2023-04-25 10:23:32+00:00,closed
2023-01-26 02:08:42+00:00,2023-01-26 02:52:30+00:00,closed
2023-01-26 02:08:40+00:00,2023-02-16 03:04:39+00:00,closed
2023-01-26 02:08:36+00:00,2023-01-26 02:54:31+00:00,closed
2023-01-26 02:08:33+00:00,2023-01-26 02:53:36+00:00,closed
2023-01-26 02:08:14+00:00,2023-01-26 02:52:46+00:00,closed
2023-01-25 23:50:45+00:00,2023-01-27 15:28:29+00:00,closed
2023-01-25 15:30:00+00:00,,open
2023-01-25 05:07:24+00:00,2023-02-10 12:32:37+00:00,closed
2023-01-25 03:49:35+00:00,2023-01-25 06:10:29+00:00,closed
2023-01-22 21:02:40+00:00,2023-02-04 16:06:39+00:00,closed
2023-01-22 15:59:33+00:00,2023-03-11 00:02:29+00:00,closed
2023-01-21 05:10:38+00:00,2023-01-21 22:44:15+00:00,closed
2023-01-21 03:50:37+00:00,2023-01-21 07:16:24+00:00,closed
2023-01-21 03:31:36+00:00,2023-01-21 16:13:50+00:00,closed
2023-01-20 21:40:47+00:00,2023-08-09 07:48:53+00:00,closed
2023-01-19 22:07:11+00:00,2023-02-15 16:20:21+00:00,closed
2023-01-19 19:07:05+00:00,2023-01-26 13:14:38+00:00,closed
2023-01-19 18:28:43+00:00,2023-01-30 06:06:41+00:00,closed
2023-01-18 22:47:47+00:00,2023-01-19 15:28:18+00:00,closed
2023-01-18 21:57:50+00:00,2023-01-19 01:16:09+00:00,closed
2023-01-18 02:26:22+00:00,2023-01-19 00:02:55+00:00,closed
2023-01-18 02:21:01+00:00,,open
2023-01-17 22:47:58+00:00,2023-01-18 01:23:37+00:00,closed
2023-01-17 22:37:33+00:00,2023-01-17 23:52:18+00:00,closed
2023-01-17 19:26:09+00:00,2023-02-07 21:45:25+00:00,closed
2023-01-17 07:56:25+00:00,2023-01-18 00:12:14+00:00,closed
2023-01-17 04:08:31+00:00,2023-01-17 06:19:02+00:00,closed
2023-01-16 21:00:30+00:00,,open
2023-01-16 18:39:38+00:00,2023-01-17 06:19:03+00:00,closed
2023-01-15 15:06:13+00:00,2023-01-16 17:10:13+00:00,closed
2023-01-15 05:05:57+00:00,2023-01-15 15:34:54+00:00,closed
2023-01-15 04:10:09+00:00,2023-01-16 21:01:26+00:00,closed
2023-01-14 22:11:23+00:00,2023-02-28 16:39:08+00:00,closed
2023-01-14 19:11:14+00:00,2023-01-14 20:00:32+00:00,closed
2023-01-14 17:45:25+00:00,2023-01-14 19:09:09+00:00,closed
2023-01-14 09:22:46+00:00,2023-01-14 10:46:59+00:00,closed
2023-01-14 09:18:46+00:00,2023-01-14 10:46:04+00:00,closed
2023-01-13 21:40:32+00:00,2023-01-13 22:40:17+00:00,closed
2023-01-13 20:35:27+00:00,2023-01-16 19:11:08+00:00,closed
2023-01-13 20:21:09+00:00,2023-01-17 22:33:14+00:00,closed
2023-01-13 19:40:22+00:00,2023-01-13 21:37:00+00:00,closed
2023-01-13 17:38:04+00:00,2023-02-06 16:40:13+00:00,closed
2023-01-13 13:25:45+00:00,2023-01-13 17:32:42+00:00,closed
2023-01-13 12:34:52+00:00,2023-02-04 17:59:46+00:00,closed
2023-01-12 20:36:40+00:00,2023-01-13 19:17:12+00:00,closed
2023-01-12 20:31:17+00:00,,open
2023-01-12 20:10:41+00:00,2023-01-14 08:48:21+00:00,closed
2023-01-12 19:46:50+00:00,2023-01-12 20:55:29+00:00,closed
2023-01-12 19:44:55+00:00,2023-01-13 23:16:58+00:00,closed
2023-01-12 18:33:59+00:00,2023-01-16 22:02:40+00:00,closed
2023-01-12 13:23:01+00:00,2023-01-16 16:04:10+00:00,closed
2023-01-12 09:33:04+00:00,2023-01-12 22:01:34+00:00,closed
2023-01-12 06:38:54+00:00,2023-01-14 08:48:22+00:00,closed
2023-01-12 02:11:27+00:00,2023-01-15 20:57:29+00:00,closed
2023-01-12 02:11:18+00:00,2023-01-15 18:02:03+00:00,closed
2023-01-11 20:51:50+00:00,2023-01-16 14:52:13+00:00,closed
2023-01-11 15:40:12+00:00,2023-01-12 22:23:52+00:00,closed
2023-01-11 03:37:04+00:00,2023-01-11 03:45:08+00:00,closed
2023-01-11 02:42:21+00:00,2023-01-25 01:14:15+00:00,closed
2023-01-10 20:12:51+00:00,2023-02-26 08:24:01+00:00,closed
2023-01-10 19:05:15+00:00,2023-08-09 07:49:47+00:00,closed
2023-01-10 15:43:38+00:00,2023-01-16 15:37:03+00:00,closed
2023-01-10 14:21:08+00:00,2023-01-30 09:53:30+00:00,closed
2023-01-09 22:45:11+00:00,2023-01-10 21:51:14+00:00,closed
2023-01-09 02:18:03+00:00,2023-01-26 02:58:27+00:00,closed
2023-01-08 09:54:28+00:00,,open
2023-01-06 10:51:05+00:00,2023-01-06 12:34:05+00:00,closed
2023-01-06 08:32:28+00:00,2023-01-07 10:59:17+00:00,closed
2023-01-06 04:25:49+00:00,2023-01-14 18:29:25+00:00,closed
2023-01-05 20:34:20+00:00,2023-01-06 09:55:51+00:00,closed
2023-01-05 20:28:41+00:00,2023-01-06 08:19:17+00:00,closed
2023-01-05 19:24:27+00:00,2023-01-10 07:27:57+00:00,closed
2023-01-05 18:29:25+00:00,2023-01-10 07:39:32+00:00,closed
2023-01-05 17:21:36+00:00,2023-01-05 18:28:39+00:00,closed
2023-01-05 17:20:23+00:00,2023-01-05 18:28:21+00:00,closed
2023-01-05 14:19:08+00:00,2023-01-05 15:13:46+00:00,closed
2023-01-05 14:12:53+00:00,2023-01-05 15:16:10+00:00,closed
2023-01-05 13:20:49+00:00,2023-01-05 17:17:49+00:00,closed
2023-01-05 11:36:51+00:00,,open
2023-01-05 11:12:39+00:00,2023-01-05 13:17:06+00:00,closed
2023-01-05 10:23:23+00:00,2023-01-05 11:10:58+00:00,closed
2023-01-04 14:34:47+00:00,2023-01-05 09:48:26+00:00,closed
2023-01-04 13:19:29+00:00,2023-01-11 08:51:13+00:00,closed
2023-01-04 10:17:06+00:00,2023-01-04 18:14:31+00:00,closed
2023-01-03 13:21:52+00:00,2023-01-04 05:04:04+00:00,closed
2023-01-03 03:41:10+00:00,2023-01-04 10:21:58+00:00,closed
2023-01-02 02:12:17+00:00,2023-01-03 10:44:39+00:00,closed
2022-12-30 19:05:15+00:00,2023-01-02 00:05:44+00:00,closed
2022-12-28 03:27:10+00:00,2023-01-04 07:50:33+00:00,closed
2022-12-25 09:41:53+00:00,2023-01-05 21:08:26+00:00,closed
2022-12-21 02:19:17+00:00,2023-01-07 11:00:13+00:00,closed
2022-12-20 18:05:24+00:00,2023-03-11 19:14:33+00:00,closed
2022-12-20 17:27:45+00:00,2023-01-10 07:39:34+00:00,closed
2022-12-20 08:06:31+00:00,2023-03-22 15:49:57+00:00,closed
2022-12-19 14:40:09+00:00,2023-01-04 18:14:31+00:00,closed
2022-12-17 15:31:38+00:00,2023-01-04 10:17:47+00:00,closed
2022-12-17 15:24:52+00:00,2023-02-07 21:33:35+00:00,closed
2022-12-16 19:25:55+00:00,,open
2022-12-16 16:54:48+00:00,2023-01-03 20:14:52+00:00,closed
2022-12-16 16:06:20+00:00,2023-01-04 09:05:17+00:00,closed
2022-12-14 18:58:28+00:00,,open
2022-12-14 10:48:21+00:00,2023-01-05 09:48:27+00:00,closed
2022-12-14 09:17:41+00:00,,open
2022-12-13 07:06:30+00:00,2023-01-05 23:39:48+00:00,closed
2022-12-13 01:23:58+00:00,2023-02-07 21:36:19+00:00,closed
2022-12-13 01:14:47+00:00,2023-02-07 21:36:12+00:00,closed
2022-12-12 16:58:36+00:00,2022-12-13 13:25:19+00:00,closed
2022-12-11 20:29:14+00:00,2024-05-20 10:07:59+00:00,closed
2022-12-10 00:35:27+00:00,2022-12-12 07:31:14+00:00,closed
2022-12-09 21:05:43+00:00,2022-12-09 21:06:44+00:00,closed
2022-12-09 17:26:08+00:00,2022-12-12 09:02:31+00:00,closed
2022-12-08 15:42:49+00:00,2022-12-08 18:48:20+00:00,closed
2022-12-08 14:10:29+00:00,2023-01-09 22:13:11+00:00,closed
2022-12-08 02:18:36+00:00,2023-01-26 02:58:59+00:00,closed
2022-12-08 02:18:21+00:00,2023-04-12 03:03:30+00:00,closed
2022-12-07 17:51:07+00:00,2022-12-25 12:37:37+00:00,closed
2022-12-07 02:46:26+00:00,2022-12-08 15:01:01+00:00,closed
2022-12-06 12:59:55+00:00,2023-01-09 02:18:07+00:00,closed
2022-12-06 02:12:28+00:00,2023-01-26 03:01:41+00:00,closed
2022-12-05 11:07:24+00:00,2023-01-10 07:39:33+00:00,closed
2022-12-03 01:28:52+00:00,2022-12-05 14:45:01+00:00,closed
2022-12-02 12:39:06+00:00,2023-08-09 09:38:35+00:00,closed
2022-12-02 00:34:51+00:00,2023-01-26 03:02:30+00:00,closed
2022-11-29 22:57:28+00:00,2022-12-08 10:09:18+00:00,closed
2022-11-27 05:36:39+00:00,2023-06-06 06:50:05+00:00,closed
2022-11-24 12:21:06+00:00,2023-01-13 21:53:09+00:00,closed
2022-11-22 09:46:26+00:00,,open
2022-11-21 08:59:18+00:00,,open
2022-11-21 06:44:11+00:00,2023-02-07 22:00:55+00:00,closed
2022-11-16 01:39:28+00:00,2022-11-27 06:58:56+00:00,closed
2022-11-16 00:41:20+00:00,2022-12-03 17:37:51+00:00,closed
2022-11-12 13:01:24+00:00,2023-01-11 02:42:28+00:00,closed
2022-11-11 23:46:46+00:00,2022-12-05 04:23:21+00:00,closed
2022-11-11 03:30:52+00:00,2023-03-27 13:34:42+00:00,closed
2022-11-10 06:30:01+00:00,2023-04-26 18:23:35+00:00,closed
2022-11-09 21:55:33+00:00,2023-04-26 18:23:37+00:00,closed
2022-11-09 15:45:40+00:00,2023-01-11 08:51:14+00:00,closed
2022-11-08 18:54:23+00:00,2023-08-09 08:20:52+00:00,closed
2022-11-05 03:59:14+00:00,,open
2022-11-04 21:31:55+00:00,,open
2022-11-03 23:35:14+00:00,2024-04-18 19:32:54+00:00,closed
2022-11-02 03:03:07+00:00,2022-11-02 23:57:46+00:00,closed
2022-11-01 13:29:57+00:00,2023-07-20 04:36:43+00:00,closed
2022-11-01 03:35:34+00:00,,open
2022-10-27 11:35:25+00:00,,open
2022-10-20 00:37:01+00:00,2023-02-09 10:20:14+00:00,closed
2022-10-19 20:04:56+00:00,2023-02-16 17:49:57+00:00,closed
2022-10-19 01:25:01+00:00,2023-02-07 22:18:07+00:00,closed
2022-10-15 13:20:36+00:00,2023-03-31 11:01:55+00:00,closed
2022-10-13 13:28:44+00:00,2022-10-17 22:17:05+00:00,closed
2022-10-13 08:22:49+00:00,2023-08-03 15:40:29+00:00,closed
2022-10-08 11:56:19+00:00,2022-11-21 08:58:00+00:00,closed
2022-10-07 15:58:59+00:00,2022-12-03 17:36:50+00:00,closed
2022-10-06 07:59:09+00:00,2023-06-01 08:00:31+00:00,closed
2022-09-28 06:45:33+00:00,2022-09-29 02:50:52+00:00,closed
2022-09-27 15:23:18+00:00,2023-02-07 21:33:20+00:00,closed
2022-09-26 09:40:05+00:00,,open
2022-09-26 03:41:25+00:00,2023-01-10 18:04:56+00:00,closed
2022-09-26 03:40:19+00:00,2022-09-29 03:58:18+00:00,closed
2022-09-21 12:03:32+00:00,2022-09-22 11:02:22+00:00,closed
2022-09-13 09:36:28+00:00,2022-09-20 08:43:20+00:00,closed
2022-09-09 11:27:04+00:00,2022-09-22 15:31:29+00:00,closed
2022-09-08 02:10:06+00:00,2023-02-17 07:29:24+00:00,closed
2022-09-06 12:30:29+00:00,2023-01-13 21:52:32+00:00,closed
2022-09-02 17:49:41+00:00,2022-09-20 08:43:21+00:00,closed
2022-09-02 11:13:18+00:00,2022-09-20 08:43:49+00:00,closed
2022-08-22 06:55:22+00:00,2024-05-20 03:56:24+00:00,closed
2022-07-27 22:46:54+00:00,2022-07-28 00:22:36+00:00,closed
2022-07-22 11:47:20+00:00,2022-08-22 18:35:20+00:00,closed
2022-07-22 11:16:10+00:00,,open
2022-07-17 19:34:12+00:00,2023-04-20 20:51:41+00:00,closed
2022-07-17 03:20:44+00:00,,open
2022-07-17 02:06:01+00:00,2022-07-19 10:39:20+00:00,closed
2022-07-13 11:05:52+00:00,2022-07-16 23:59:06+00:00,closed
2022-07-13 07:40:38+00:00,2022-07-16 09:58:57+00:00,closed
2022-07-08 16:52:47+00:00,2022-09-12 22:21:12+00:00,closed
2022-07-07 09:22:19+00:00,2022-07-07 16:55:17+00:00,closed
2022-07-06 11:48:58+00:00,2023-10-24 09:46:32+00:00,closed
2022-06-29 16:19:29+00:00,,open
2022-06-27 11:16:17+00:00,2022-08-23 17:44:36+00:00,closed
2022-06-21 01:24:48+00:00,2023-02-07 21:44:52+00:00,closed
2022-06-17 03:35:47+00:00,2024-05-20 04:12:49+00:00,closed
2022-06-16 02:26:08+00:00,2023-03-11 00:01:52+00:00,closed
2022-06-14 18:56:12+00:00,,open
2022-06-09 09:36:34+00:00,2023-03-22 14:17:28+00:00,closed
2022-06-06 07:34:13+00:00,2023-09-04 08:11:18+00:00,closed
2022-06-02 03:47:20+00:00,2022-06-03 03:09:48+00:00,closed
2022-05-17 10:27:44+00:00,2023-08-25 12:23:49+00:00,closed
2022-05-16 09:00:32+00:00,2023-01-13 21:51:17+00:00,closed
2022-05-14 07:59:39+00:00,,open
2022-04-20 15:21:03+00:00,2022-04-22 08:08:10+00:00,closed
2022-04-15 15:51:50+00:00,2022-04-26 13:41:56+00:00,closed
2022-04-13 03:46:43+00:00,2024-06-14 12:09:59+00:00,closed
2022-03-31 08:22:27+00:00,,open
2022-03-29 11:39:15+00:00,,open
2022-03-16 07:19:50+00:00,2023-12-14 11:47:43+00:00,closed
2022-03-11 18:55:02+00:00,,open
2022-03-10 07:45:39+00:00,2023-07-20 06:22:18+00:00,closed
2022-03-07 04:00:07+00:00,,open
2022-02-28 10:02:14+00:00,2022-08-09 15:23:51+00:00,closed
2022-02-27 08:21:24+00:00,2022-02-28 05:10:21+00:00,closed
2022-02-23 03:13:39+00:00,2022-02-23 17:09:46+00:00,closed
2022-02-22 20:24:16+00:00,,open
2022-02-22 06:24:23+00:00,2022-02-22 19:37:25+00:00,closed
2022-02-22 02:49:25+00:00,,open
2022-02-18 19:57:19+00:00,2023-07-07 13:56:16+00:00,closed
2022-01-28 14:02:24+00:00,2022-02-02 09:53:50+00:00,closed
2022-01-27 11:15:03+00:00,2022-01-27 20:11:50+00:00,closed
2022-01-25 03:46:30+00:00,2022-04-22 22:33:09+00:00,closed
2022-01-09 20:05:19+00:00,,open
2021-11-16 14:16:00+00:00,2021-11-19 08:58:54+00:00,closed
2021-10-30 02:08:55+00:00,2021-11-10 19:22:53+00:00,closed
2021-10-11 15:12:21+00:00,2021-12-18 01:28:38+00:00,closed
2021-10-11 12:47:28+00:00,2023-07-31 07:51:09+00:00,closed
2021-09-26 17:53:46+00:00,2023-08-23 09:33:09+00:00,closed
2021-09-26 06:29:20+00:00,,open
2021-09-19 17:42:29+00:00,2024-01-04 09:21:11+00:00,closed
2021-09-18 23:19:55+00:00,2023-12-02 05:43:51+00:00,closed
2021-08-04 07:51:21+00:00,,open
2021-07-30 06:56:47+00:00,2021-12-20 01:49:49+00:00,closed
2021-07-28 18:05:07+00:00,2022-04-16 04:46:34+00:00,closed
2021-07-21 12:25:58+00:00,2024-03-31 13:53:01+00:00,closed
2021-06-18 15:48:06+00:00,2023-06-27 15:04:26+00:00,closed
2021-06-07 18:44:32+00:00,2024-05-23 04:11:19+00:00,closed
2021-06-01 20:07:18+00:00,2024-04-18 19:23:12+00:00,closed
2021-05-19 05:50:02+00:00,2024-01-04 08:45:17+00:00,closed
2021-05-12 04:07:23+00:00,2023-06-09 15:31:36+00:00,closed
2021-04-21 17:15:06+00:00,,open
2021-04-20 20:18:02+00:00,2023-06-06 06:49:29+00:00,closed
2021-04-16 02:23:23+00:00,2021-04-21 18:00:22+00:00,closed
2021-04-13 19:41:32+00:00,2022-03-30 00:51:52+00:00,closed
2021-03-11 19:06:55+00:00,2021-03-20 08:52:40+00:00,closed
2021-02-19 01:19:41+00:00,,open
2021-02-17 06:35:20+00:00,,open
2021-02-15 22:37:24+00:00,2023-02-27 20:00:16+00:00,closed
2021-02-15 16:22:43+00:00,2023-06-09 15:31:36+00:00,closed
2021-02-13 17:57:01+00:00,2023-08-09 08:35:33+00:00,closed
2021-02-12 12:04:53+00:00,2023-07-14 23:46:44+00:00,closed
2021-01-22 08:17:45+00:00,2022-01-16 10:59:30+00:00,closed
2021-01-11 22:03:16+00:00,2023-06-01 03:07:50+00:00,closed
2020-12-22 21:31:21+00:00,,open
2020-12-21 07:28:29+00:00,2020-12-22 09:03:51+00:00,closed
2020-12-17 13:29:44+00:00,,open
2020-12-13 20:26:19+00:00,,open
2020-12-10 05:41:25+00:00,2020-12-10 15:37:16+00:00,closed
2020-12-04 11:49:56+00:00,2023-01-13 21:12:30+00:00,closed
2020-11-19 12:36:14+00:00,2022-07-06 11:50:14+00:00,closed
2020-11-08 14:56:49+00:00,2020-11-08 19:52:17+00:00,closed
2020-11-08 11:25:44+00:00,2023-06-09 15:31:37+00:00,closed
2020-10-12 07:32:12+00:00,,open
2020-09-21 10:55:16+00:00,2023-06-09 15:31:35+00:00,closed
2020-08-17 07:11:26+00:00,2020-08-18 18:17:00+00:00,closed
2020-08-13 00:46:43+00:00,2020-08-13 18:17:40+00:00,closed
2020-08-04 23:52:46+00:00,,open
2020-08-03 11:21:25+00:00,2021-10-26 02:05:58+00:00,closed
2020-07-28 10:14:20+00:00,2023-09-11 23:29:53+00:00,closed
2020-07-26 11:09:24+00:00,2020-07-27 04:10:37+00:00,closed
2020-07-26 08:54:03+00:00,2020-07-27 07:55:36+00:00,closed
2020-07-18 10:27:37+00:00,2023-03-16 20:52:53+00:00,closed
2020-07-17 06:55:21+00:00,2020-07-17 08:30:07+00:00,closed
2020-07-03 10:35:49+00:00,2020-07-07 03:29:36+00:00,closed
2020-07-02 08:38:07+00:00,2020-07-25 20:46:20+00:00,closed
2020-06-23 08:20:41+00:00,2020-07-09 13:07:27+00:00,closed
2020-06-14 22:18:30+00:00,,open
2020-05-29 08:49:35+00:00,2020-07-16 07:41:24+00:00,closed
2020-05-29 07:25:39+00:00,,open
2020-05-18 15:48:37+00:00,2023-06-03 16:37:10+00:00,closed
2020-05-13 12:18:41+00:00,2020-09-08 02:16:43+00:00,closed
2020-05-09 15:49:22+00:00,2020-05-13 19:10:38+00:00,closed
2020-05-06 09:30:38+00:00,2020-05-07 06:52:39+00:00,closed
2020-04-24 11:18:40+00:00,2023-02-17 13:46:51+00:00,closed
2020-04-21 16:02:08+00:00,2020-04-22 09:34:05+00:00,closed
2020-04-19 22:19:41+00:00,2023-06-09 15:31:36+00:00,closed
2020-03-29 16:11:40+00:00,2020-03-29 20:05:00+00:00,closed
2020-03-18 08:24:26+00:00,,open
2020-03-15 07:02:29+00:00,2023-06-06 06:53:40+00:00,closed
2020-02-21 03:35:15+00:00,,open
2020-02-08 10:17:29+00:00,2023-08-09 09:04:29+00:00,closed
2020-01-30 22:20:23+00:00,2020-01-31 05:32:15+00:00,closed
2019-12-25 10:34:59+00:00,,open
2019-12-02 10:18:41+00:00,2019-12-03 21:18:57+00:00,closed
2019-11-05 11:43:43+00:00,2024-05-17 07:10:52+00:00,closed
2019-10-24 11:53:53+00:00,2024-05-20 03:56:24+00:00,closed
2019-10-14 13:05:23+00:00,,open
2019-10-12 23:31:20+00:00,2019-10-13 03:47:36+00:00,closed
